time_s,speed_rpm,current_A,back_emf_V,T_em_Nm,T_fan_Nm,P_fan_out_W,P_copper_W,P_eddy_W,P_hysteresis_W,P_mec_W,P_in_W,efficiency
0.30030,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30040,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30050,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30060,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30070,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30080,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30090,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30100,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30110,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30120,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30130,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30140,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30150,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30160,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30170,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30180,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30190,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30200,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30210,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30220,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30230,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30240,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30250,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30260,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30270,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30280,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30290,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30300,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30310,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30320,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30330,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30340,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30350,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30360,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30370,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30380,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30390,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30400,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30410,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30420,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30430,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30440,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30450,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30460,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30470,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30480,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30490,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30500,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30510,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30520,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30530,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30540,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30550,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30560,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30570,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30580,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30590,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30600,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30610,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30620,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30630,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30640,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30650,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30660,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30670,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30680,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30690,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30700,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30710,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30720,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30730,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30740,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30750,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30760,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30770,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30780,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30790,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30800,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30810,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30820,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30830,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30840,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30850,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30860,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30870,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30880,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30890,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30900,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30910,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30920,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30930,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30940,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30950,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30960,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30970,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.30980,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.30990,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31000,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31010,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31020,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31030,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31040,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31050,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31060,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31070,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31080,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31090,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31100,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31110,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31120,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31130,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31140,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31150,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31160,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31170,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31180,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31190,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31200,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31210,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31220,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31230,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31240,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31250,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31260,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31270,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31280,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31290,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31300,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31310,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31320,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31330,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31340,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31350,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31360,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31370,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31380,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31390,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31400,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31410,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31420,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31430,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31440,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31450,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31460,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31470,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31480,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31490,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31500,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31510,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31520,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31530,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31540,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31550,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31560,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31570,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31580,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31590,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31600,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31610,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31620,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31630,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31640,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31650,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31660,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31670,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31680,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31690,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31700,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31710,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31720,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31730,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31740,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31750,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31760,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31770,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31780,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31790,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31800,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31810,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31820,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.31830,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.31840,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
